text,probability,label
เป็นหลีดคณะนี่เหนื่อยไหมคะ ซ้อมหนักไหม ถ้าอยู่ปี1จะเรียนทันไหมคะ,0.9693,1
"คุยกับคนนึงอยู่รัดสาดเราจริงจังมาก เเต่เขายังไม่ลบรูปแฟนเก่าในเฟส หมายความว่าอะไรได้บ้าง? 
ปล.หรืออาจจะยังเป็นแฟนปัจจุบันว่ะ555",0.9694,1
"อยากรู้ ร้านชาบูแถวมอ ร้านไหนดีงามบ้าง
ร้านเฝอ กับ  Chateau de Shabu  อันไหนดีกว่ากันๆ",0.9694,1
แอบชอบเด็ก ฬ ต้องทำไง,0.9694,1
สงสัยเรื่องรับของไปรษณีย์อะ คือเลขทะเบียนบ้านนี่มันแบ่งเป็นคณะเหมือนเรานิติ 99/1 เพื่อนร่วมคณะก็เหมือนกันแล้วถ้าสั่งของนี่เขียนที่อยู่ยังไงอ่อ แล้วไปรับของที่ไหนคะ?,0.9694,1
ไปหมอชิตขึ้นรถตรงไหนอะ ใครรู้บอกที~,0.9694,1
ในม.มีขนมจีนน้ำยาปักษ์ใต้ขายมั้ยคะ แล้วอยู่ที่ไหนใครพอจะทราบบ้างคะ,0.9694,1
แถวมอมีร้านถ่ายรูปมั้ยยย ปิดกี่โมง,0.9695,1
อยากได้แฟนเป็นหมอนี่ต้องทำไงอ่ะ,0.9695,1
ในม.มีตลาดนัดอะไรตรงไหนวันไหนบ้างงะ,0.9695,1
อยากได้แฟนอยู่จุฬา ต้องทำไงครับ อิอิ,0.9696,1
ทำแบบนี้หมายความว่าอะไรหรอ,0.9696,1
"มีคุณหมอมั้ยอ่า คือเราชอบแสบจมูกเวลาเปิดแอร์ 
+เจ็บคอเวลาตื่น ควรทำยังไงดี
(ตอนนี้ก็เจ็บคออยู่ มียาแนะนำมั้ยย)",0.9696,1
หาหนังสือในป๋วยทำไงอ่ะ คอมโหลดช้ามากกก,0.9696,1
อยากไปออดิชั่นนักร้องของ tuband ใครมีประสบการณ์บ้าง มันต้องเลือกเพลงไปกี่เพลง ออดิชั่นยากมั้ย ต้องมีแบล็คกิ่งแท้คหรือเปล่า,0.9696,1
หัวล้านได้หวี อยากได้แฟนเป็นรุ่นพี่ต้องทำยังไง,0.9697,1
คอมที่สามารถใช้เน็ตได้ในมอมีตรงไหนบ้างอ้ะ,0.9697,1
เข้าหอโซนc เข้าประตูไหนใกล้อ่ะ แล้วเอารถเข้าไปได้มั้ย,0.9697,1
ถามชาวหอในเเละนอก เทอม2จะย้ายไหม,0.9697,1
นิติสอบวันไหนอ่ะคะ,0.9697,1
สงสัยอ่ะค่ะ เวลาลงทะเบียนเรียน สมมติเรากดหาวิชาแล้วกดใส่ลงตารางแล้วมันจะล็อคที่ให้เราเลยรึเปล่าคะ หรือว่าเราต้องกดยืนยันการลงทะเบียนก่อนมันถึงจะล็อคที่ให้เราได้,0.9698,1
มีรถสองแถวไปฟิวป่าวอ่ะ ถ้ามีขึ้นที่ไหนหยอ,0.9698,1
Sw365 ข้อสอบเขียนประมาณไหนหรอคะ ยากมากมั้ย😭,0.9698,1
ในมอหรือเชียงรากมีร้านไหนรับเจาะหูไหมอ่ะคะ?,0.9698,1
ที่มธ.มีตลาดของกินวันไหนแล้วก็ตรงไหนบ้างอะคะ,0.9699,1
ชื่อคนที่ขึ้นว่าดูสตอรี่ไอจีเราที่อยู่บนสุด มันหมายความว่าไรใครรู้บ้าง555555,0.9699,1
รถตู้จากฟิวเจอร์ไปจตุจักร รถจอดตรงไหนหรอออ,0.9699,1
เพศทอม สามารถใส่กางเกงได้ไหมคะ,0.97,1
ถ้าพนไม่ได้ปริ้นbarcodeมา เป็นไรไหมอ่ะะะ,0.97,1
ทำไมแฟนไม่สนใจ? T^T,0.97,1
"ขอถามคนที่มีแฟนแล้ว 
ทำไมแฟน (ผู้ชาย) ชอบส่อง ig ผู้หญิงที่แต่งตัวโป๊ๆ นมใหญ่ๆ อะ เป็นเรื่องปกติมั้ย ??",0.9701,1
อยากรู้ว่ามธ.มีโครงการพิเศษอะไรบ้างครับ ปีหน้าจะสอบเข้ามหาลัยแล้ว,0.9701,1
คือมันโตขึ้นได้หรอคะ ทำยังไงอะ แล้วตอนแรกเป็นสีขาว ทำไมตอนนี้เขียว 😅,0.9701,1
เล่นยังไง,0.9702,1
เล่นยังไงอ่อ,0.9702,1
เล่นยังไง - - ',0.9702,1
เล่นยังไง,0.9702,1
เล่นยังไงหนิ,0.9702,1
เล่นยังไง,0.9702,1
เล่นยังไงงไเร๊ออ,0.9702,1
เล่นยังไงหนิ,0.9702,1
เล่นยังไง55555,0.9702,1
เล่นยังไง,0.9702,1
เล่นยังไง,0.9702,1
เล่นยังไง,0.9702,1
เล่นยังไง 55,0.9702,1
เล่นยังไง,0.9702,1
เล่นยังไง,0.9702,1
เล่นยังไง🤔,0.9702,1
เล่นยังไง,0.9702,1
เล่นยังไง55555,0.9702,1
เล่นยังไง,0.9702,1
เล่นยังไงว้า555,0.9702,1
เล่นยังไงง่ะ,0.9702,1
เล่นยังไงง่ะ,0.9702,1
เล่นยังไง55555,0.9702,1
เล่นยังไงหนิ,0.9702,1
เล่นยังไงง่ะ55555,0.9702,1
เล่นยังไง,0.9702,1
เล่นยังไง55,0.9702,1
เล่นยังไงฟ้ะ,0.9702,1
เล่นยังไง,0.9702,1
เล่นยังไง,0.9702,1
ใครเรียนเคยเรียนสถาบันภาษาบ้าง อยากถามว่าห้ามเลทเกินกี่นาที ถึงจะเช็คว่าเราขาดคะ,0.9703,1
ขึ้นรถตู้จากอนุสาวรีย์มามธรังสิต รับบัตรคิวตรงไหนของอนุอ่ะคะ,0.9704,1
ผญ ใส่เสื้อโปโลสีดำได้มั้ยคะ,0.9705,1
ตอนนี้ธูปะหัวแถวอยู่ตรฃไหนค่ะ,0.9705,1
เส้นบางนา-ตราด มีรถรับส่งไป ไบเทคมั้ยคะ เข้าได้ตั้งแต่กี่โมงคะ หรือสามารถเอารถไปจอดได้มั้นคะ,0.9705,1
ถ้าอยากไปพบหรือปรึกษาจิตแพทย์ต้องทำยังไง มีค่าใช้จ่ายอะไรยังไง แพงมั้ยอะ,0.9706,1
มีใครรู้ตารางสอบวิชา fa201 ไหมคะ,0.9706,1
อยากรู้จังว่าเบอร์เกอร์สีดำนี้ทำมาจากอ่ะไร ใครรู้บอกหน่อยสิ,0.9706,1
จีบสาวไม่ติดทำไงดีคับ,0.9707,1
รถตู้ไปหมอชิตพรุ่งนี้มีมั้ย แล้วเที่ยวแรกกี่โมง ต้องรอคนครบมั้ยคะ,0.9707,1
คือเราจะย้ายหอจากc4ไปc3ต้องทำไงบ้างคะ แต่ยังไม่ได้จ่ายค่าหออ่ะ ต้องจ่ายก่อนค่อยย้ายได้รึเปล่า,0.9708,1
มีร้านปริ้นใกล้มอร้านไหนเปิดวันอาทิตย์มั่งมั้ยอะ,0.9708,1
เล่นยังไงคะ สอนหน่อย งงมาก5555,0.9708,1
สวัสดีครับ อยากสอบถามหน่อยครับ คือจะไปร่วมงาน ผมอยู่รามคำแหง จะขึ้นเรือด่วนคลองแสนแสบไปลงผ่านฟ้าได้หรือเปล่าครับ จุดคัดกรองตรงไหน ขอบคุณครับ,0.9708,1
แถวๆหอใน มีร้านซ่อมพัดลมไหมม 😫,0.9708,1
ใครมีเว็ปตรวจแกรมม่ามั้ยครับ,0.9709,1
อยากมีแฟนอยู่มธ.ต้องทำไงคะ,0.9709,1
regเป็นไรอะทำไมเข้าไม่ได้,0.9709,1
"ถามพี่ๆ
เกรดวิชาอะไรที่มันมีเอออกมา ?",0.9709,1
แง้อยากอ้วน ทำไงดี?,0.9709,1
ถ้าบัตรประชาชนหายหรือหาไม่เจอใช่สำเนาแทนได้ไหมคะ,0.9709,1
แอพอะไร เล่นยังไง เล่นทำไม,0.9709,1
อยากซิ่วไปเรียนถาปัต อักษร ได้ไหมมมมมมม??? 5555555555555,0.9709,1
แฟนแอบเล่นบีท็อคต้องทำไงอะ,0.9709,1
จากมธ รังสิต ไป ศิลปากร สนามจันท์ เดินทางยังไงใครทราบบ้างอะคะ,0.9709,1
ขอถามความเห็นหน่อยค่ะ เวลาแฟน(ผู้ชาย)ขอไปเที่ยว เค้ามีความรู้สึกอยากให้เราทักไปถาม โทรตาม ไรงี้มั้ยอ่ะ หรือเค้าต้องการความเป็นส่วนตัวื,0.971,1
ขอถามความเห็นหน่อยค่ะ เวลาแฟน(ผู้ชาย)ขอไปเที่ยว เค้ามีความรู้สึกอยากให้เราทักไปถาม โทรตาม ไรงี้มั้ยอ่ะ หรือเค้าต้องการความเป็นส่วนตัวื,0.971,1
กินมั้ย -..-,0.971,1
กินมั้ย :3,0.971,1
ใครรู้บ้างว่าลงทะเบียนแล้วเราจ่ายเงินออนไลน์ไม่ได้อ่ะ ต้องทำยังไงง,0.971,1
มีเพื่อนสนิทเป็นผช.ทั้งแก๊ง เราเป็นผญ.คนเดียว โดนมองว่าแรดควรทำยังไงดีอะ,0.971,1
ความรักเปนยังไง?,0.971,1
"ใครเคยเลี้ยงกระบองเพชรบ้างครับ
อยากรู้ว่าเวลามันขึ้นด่างๆเป็นวงๆ นี่จะรักษายังไงดีครับ?",0.971,1
ฟิวเจอร์มั้ย?,0.971,1
แฟนชอบรุ่นน้องในคณะคนนึง ชอบมากๆแบบคลั่งไคล้หนัก เราควรทำไง ควรพอดีกว่ามั้ย,0.9711,1
พี่ๆครับถ้าสนใจจะเช่าจักรยานนี่ต้องทำยังไงบ้างหรอครับ ขอบคุณครับ,0.9712,1
รถตู้มธ-ฟิวเจอร์หมดกี่โมงคะ,0.9712,1
ลงทะเบียนเรียนเทอม 2 วันไหนคะะ ใครรู้บ้างงง,0.9713,1
twintown กับ sunta ที่ไหนดีกว่ากันอะครับ,0.9713,1
ร้านถ่ายเอกสารตรงไหนในมอที่มีคอมและเน็ตให้ใช้ปริ้นงานบ้างอะ,0.9713,1
ใครเคยอยู่หอในบ้างงง ถามไรหน่อยจ้าา ถ้าเราจะไปนอนห้องเพื่อนที่อยู่โซนเดียวกันเเต่คนละชั้นได้ไหม แต่ไม่ได้ไปนอนทุกวันนะไปนอนเเค่วันที่2 เพราะเมทยังไม่มา จ้า🌈🌈🌈,0.9713,1
สูง 154 ถือว่าเตี้ยไหมคะ?,0.9713,1
ขออนุญาติสอบถามนะค่ะ สุภาพสตรีใส่กางเกงดำขายาวได้ไหมค่ะ,0.9713,1
อยากได้ลูกแฝดผู้ชาย ทำไงดี 5555  #mendes,0.9713,1
ถ้าจะเดินทางไปวันที่25ตอน5ทุ่มจะสามารถเข้าไปในท้องสนามหลวงได้ไหมค่ะ,0.9713,1
คือเราชอบเค้า แต่พอเค้าถามเรากลับตอบแบบไม่ได้คิดว่าไม่ได้ชอบ แต่อยากตอบใหม่ว่าชอบควรทำไงดีช่วยคิดหน่อย,0.9713,1
ร้านปริ้นงานในมธ.อยู่ตรงไหนบ้างค่ะ,0.9714,1
ในมอ มีร้านซ่อมโทรศัพมั้ยอ่าาาาาาาาา,0.9714,1
ใครเคยเรียน py211 บ้างคะ ข้อสอบจะออกประมาณไหนเหรอ ออกละเอียดมากมั้ยคะ,0.9715,1
ขิงเชี้ยไรนักหนาคะ?!?,0.9715,1
Cpird นี่เรียนไหวมั้ยอะ อยากรู้,0.9715,1
ขอแนวmk202final หน่อยค่ะ รบกวนช่วยบอกบุน ข้อเขียนอะไรเป็นยังไงบ้างคะ คำนวณยากไหม,0.9715,1
FACULTY OF LIBERAL ARTS คือคณะไหนอะครับ,0.9715,1
จากจุฬาไปจุดคัดกรองสะพานปิ่นเกล้า หรือท่าเตียน ควรไปยังไงคะ,0.9715,1
จีบกันในzonได้มั้ยอ่ะ? 😆,0.9715,1
ใครรู้บ้างแถวมอมีร้านขายอาหารสัตว์ไหม,0.9715,1
อยากเข้าสนามหลวงพอจะเปนไปได้ไหมค่ะ,0.9716,1
สอบมิดเทอมวันที่เท่าไหร่บ้างคะ ใครพอจะทราบบ้าง,0.9716,1
สนใจหารายได้พิเศษมั้ยจ้ะ,0.9716,1
ลาออกได้มั้ย ลาออกจากการเป็นตัวเองอ่ะ ได้มั้ย....,0.9717,1
ใครรู้บ้างว่าโควต้าปริ้นงานฟรี มีอีกมั้ย ขอบคณะศิลปศาสตร์ นอกจาก 200 ที่จะให้ต่อเทอม,0.9717,1
เราอยากรู้ว่า ผช.เขาชอบผุ้หญิงแบบไหน,0.9717,1
ผมหล่อมั้ยคับ555555,0.9717,1
มีร้านแนะนำเเถวเชียงใหม่ไหม จะไปเที่ยวหลังสอบ,0.9717,1
ถ้านำกล้อง fuji xa2 สามารถนำเข้าไปได้ไหมค่ะ,0.9718,1
ผู้ชายสมัยนี้ดู ผญ จากอะไรถึงเข้าไปจีบ แล้วมีวิธีจีบกันยังไงหรอ55,0.9718,1
แถว มธ มีชุดว่ายน้ำขายไหม,0.9719,1
ใส่เสื้อโปโลสีดำได้ไหมค่ะ,0.9719,1
อยากได้เสื้อนุ้งหมีบ้าง ต้องทำยังไง 😂,0.9719,1
สำนักทะเบียนเปิดกี่โมง ใครทราบบ้างครับ,0.9719,1
ตรวจบัตร 20+ อันนี้ต้อง 20 ปีบริบูรณ์ไหมคะ ?,0.972,1
เหลือใจ สนใจรับหุ้นส่วนมั้ยคะ😂,0.972,1
มีใครรู้บ้างว่าสระว่ายน้ำในมอเกษตรเค้าล้างสระรึยังหรออ ??,0.972,1
แถวมอหาซื้อปิ๊กกีตาร์ได้ที่ไหนบ้างคะ,0.9721,1
"มีผู้ชายชวนไปร้านเหล้า ควรตอบว่ายังไงดีคะ?

ปล.ไม่เคยกินเหล้าเลยค่ะ",0.9721,1
อยากทักหาเขาทำไงดี 😩😩,0.9721,1
มีใครเคยไปหาจิตแพทย์ที่โรงพยาบาลมธ. บ้าง? ดีมั้ย? ไปหามาแล้วรู้สึกหมอไม่ค่อยได้ช่วยอะไร ให้มาแต่ยา อยากเปลี่ยนหมอ มีใครพอแนะนำที่ดี ๆ ได้บ้าง,0.9721,1
freshy game เริ่มเมื่อไหร่คับ ใครรู้ช่วยบอกที,0.9721,1
รบกวนสอบถามค่ะ   คุณแม่หาบัตรประจำตัวประชาชนไม่เจอ ใช้สำเนาบัตรแทนได้ไหมคะ,0.9721,1
เเถวมอมีร้านซ่อมซิปกระเป๋ามั้ยคะ,0.9722,1
อยู่หอนอกแต่จะย้ายทะเบียนบ้านเข้าม.ได้มั้ยงะ,0.9722,1
เเอบชอบเค้าเเต่ไม่กล้าทักไป ไม่รู้ตะทักไปคุยเรื่องอะไร ควรทำไงดีครับ,0.9722,1
จะใช้ofoต่อต้องทำไงอ่า,0.9723,1
ร้านตัดผมใต้หอซันต้า เปิดกี่โมงหรอครับ ?,0.9723,1
แถวมธ มีร้านทำผมดีๆ งานเนี้ยบๆ เป็นกันเอง มั้ยคะ อยากยืดผมค่า,0.9723,1
ที่หอในธรรมศาสตร์มีบริการทำความสะอาดไหมคะ เสียค่าบริการเท่าไหร่คะ,0.9724,1
ถ้าจะไปสถานีรถไฟเชียงรากไปยังไงคะ,0.9724,1
เตารีดดาดขา ทำไงไม่ให้เปนแผลเปน 😂,0.9724,1
อึไม่ออก ทำไงดีคะ,0.9725,1
มีอะไรอยากถาม ถามมา!  55555,0.9725,1
มีใครเข้าแอพ baan tu ไม่ได้บ้าง มันไม่ยอมส่งรหัสotp เข้าโทรศัพท์ ต้องทำไงอ่าช่วยด้วยย,0.9725,1
Fn281 นศ นอกคณะไปเรียนได้มั้ยคะ ต้องขอโควต้ามั้ย,0.9725,1
ทำไงให้หายเหงาครับ?,0.9725,1
ธกส.ที่ใกล้ มธ.ที่สุดอยู่ที่ไหนบ้างคะ,0.9725,1
อยากไปแลกเปลี่ยน มีคำแนะนำอะไรมั้ย แบบควรไปปีไหน คงเกรดเท่าไหร่,0.9725,1
งี่เง่าได้มั้ย มีสิทธิรึเปล่า,0.9725,1
ถ้าลาออกนี่ทำเรื่องกี่วันเสร็จหรอ ถึงวันไหม,0.9726,1
ชอบคนมีแฟน ต้องทำยังไง?,0.9726,1
ใครอยู่คณะวิทยาศาสตร์ปี1 บ้างอะ เรามีไรจะถามม,0.9727,1
รถตู้หมอชิตไป มธ หมดกี่โมงอะ,0.9727,1
ไปม่ะ?,0.9727,1
tu102 ขาดคาบให้ออกกำลังกาย จะเป็นอะไรมั้ย,0.9727,1
ปวดตดแต่เกรงใจน้องข้างๆทำไงดีคับ😂,0.9727,1
คณะบัญชีเรียนหนักมั้ยคะ? 4 ปีกับ 5 ปียากต่างกันมั้ยอ่า,0.9728,1
"สอบถามคะ. ที่จอดรถที่ใกล้สุดตอนนี้ที่ไหนคะ.    จะหาที่จอดแล้วนั่งรถต่อไปคะ.  
แถวที่อยู่ไม่ทีรถแล้วคะ",0.9728,1
รถตู้ไปฟิวอยู่ ต้องไปขึ้นตรงไหนคะ?,0.9729,1
"ใช้บัตรนักศึกษาแทนได้มั้ยคะ จำรหัสบัตรประชาชนได้ค่ะ
ปล.จุดท่าช้างเต็มรึยังคะ ?",0.9729,1
ตอนนี้รถตู้ไปฟิวขึ้นตรงไหนงะ วอนผู้รู้บอกผมที🙏🏻😂,0.9729,1
Dndเปิดโต๊ะเท่าไหร่555 ได้กี่คนอ่ะะ มีใครรู้มั้ยยย,0.973,1
ถ้าอยากลงเกิน 21 หน่วยต้องทำไงอ่าครับ,0.973,1
ครัวมี้ซื้อใส่ถุงได้ไหมคะ?,0.973,1
ใครจัดฟันฟิวเจอร์เดนทัล ที่ฟิวเจอร์บ้าง โอเครึป่าว มีที่ไหนแนะนำแบ่งจ่ายไม่แพงบ้างคะ,0.9731,1
เเนะนำคณะที่มข.หน่อยได้ไหมค่ะ~,0.9731,1
อยากได้พี่สู่ขวัญมาเป็นวิทยากร ต้องทำไงอะ?,0.9731,1
จากเมกะบางนาไปมอไปยังไงคะ,0.9731,1
คิวรถตู้จากฟิวกลับมธหมดกี่โมงคะ,0.9732,1
ท่ารถตู้ไปจตุจักรในมธ อยู่ตรงไหนหรอคะ,0.9732,1
อยากหาไรกิน มีร้านไหนแนะนำอีกไหม แถวมอ,0.9732,1
zon มีแชทมั้ยอะ,0.9733,1
มีรถกลับจากหมอชิตไปมอมั้ยคะ ถ้ามีต้องไปขึ้นตรงไหนคะ,0.9733,1
ถ้าจะเหมาห้องคนเดียวหอใน ใครรู้บ้างว่าต้องจ่ายเงินเเบบไหน หรือเหมาได้มั้ย,0.9734,1
แฟนชอบแอด ผญ ทำไงดี,0.9734,1
ใครพอติว EC211 ได้ช่วยหน่อยคับ ไม่ไหวแร้ววว,0.9734,1
แถวมอมีร้านขายหรือรับซื้อลอตเตอรี่มั้ยอ่ะ,0.9735,1
มีแฟนแล้ว คบนานแล้ว ไม่มีเรื่องไรทะเลาะกัน ทำไมเบื่อแฟนจังเลยวะ ทำไมเหงาอะไม่เข้าใจตัวเอง,0.9736,1
สไลด์ #tu102 เรื่อง sex ตอนนี้สามารถรับจากที่ไหนได้บ้างอะคะ,0.9736,1
"ไวน์ไหมค่ะ

https://m.facebook.com/WineBoxThailand/",0.9736,1
ถ้าเรายื่นถอนไปแต่ยังมีรายชื่อหน้าห้องสอบนี่เป็นอะไรมั้ยอะ ใครเคยถอนบ้างช่วยหน่อยย 😭😕😕,0.9736,1
อยากเข้าชมรมแบดมินตัน ต้องทำยังไงบ้าง🏸😁,0.9737,1
ก้ำอยู่ตรงไหน ไปยังไง,0.9737,1
Fd211 สอบมิดเทอมวันไหนใครรู้บ้างคะ,0.9737,1
แถวมธ. มีคาเฟ่ให้นั่งอ่านหนังสือที่ไหนบ้างคะ,0.9737,1
ใส่ถุง กินยาคุม มีโอกาสท้องมั้ยคะ?,0.9737,1
มีใครรู้เครื่องกลปี3บ้างมั้ย,0.9737,1
ท่าเรือผ่านฟ้าปิดกี่โมงค่ะ  คนเยอะมั้ยค่ะ,0.9737,1
อยากฟังเพลง แต่ไม่รู้เพลงไร มีใครแนะนำได้บ้างงง~~,0.9738,1
อยากฟังเพลง แต่ไม่รู้เพลงไร มีใครแนะนำได้บ้างงง~~,0.9738,1
อยากฟังเพลง แต่ไม่รู้เพลงไร มีใครแนะนำได้บ้างงง~~,0.9738,1
มีใครรู้บ้าง ว่าที่มีโควต้าปริ้นฟรีให้นศ เราไปปริ้นที่ไหนได้บ้างง่า บอกบุญเก๊าโหน่ยยยยยยยย,0.9738,1
จากมธ.รังสิต ไป มธ.ท่าพระจันทร์ เดินทางไปยังไงค่ะ,0.9738,1
อยากถามพี่ๆเจซีเกี่ยวกับเอกสิ่งพิมพ์ ถ้าเขียนไม่เก่งแต่แค่ชอบงานเขียนนี่จะเรียนรอดมั้ย การเรียนหนักขนาดไหน ช่วยแนะนำด้วยน้าค้าาาาา,0.9738,1
อยากลงเสรีพวกจิตวิทยา มีใครพอแนะนำได้บ้างไหมคะ,0.9738,1
ชอบรุ่นพี่ในคณะอะ ทำไงดีอะ โง้ยชอบ,0.9738,1
มีใครเรียนมหิดลแล้วไม่มีเพื่อนคบบ้าง? เพราะอะไร? แล้วไปไหนมาไหนตัวคนเดียวเปล่า?,0.9739,1
มีใครเคยผิวคล้ำผิวสองสีไหมอะ ทำยังไงให้ขาว,0.9739,1
py226 ไม่มีเปิดสอนแล้วหรอ ทำไมหารหัสวิชาไม่เจอเลย หรือว่าเค้าเปลี่ยนรหัส วานผู้รู้บอกหน่อยนะคะ ^^,0.9739,1
เราสามรถหาซื้อลูกแบตได้ที่ไหนบ้องคะ,0.9739,1
ค่าเช่าจักรยานใน ม เท่าไรหรอค้า,0.9739,1
ไปสวนนาคราภิรมย์ ไป ยังไงค่ะ มีรถshuttle bus ส่งใกล้ จุดไหนค่ะ,0.974,1
"ถ้ารุ่นพี่ที่เรานับถือมากๆคนนึงอยู่ดีๆมาบอกชอบเราแล้วเขาก็เป็นคนหายไป.. เราควรทำไง? 
คือ เราไม่ได้ชอบเขาในฐานะ ผญ ที่ชอบ ผช แต่เราชอบเขาในฐานะที่เขาเป็นพี่อยู่ด้วยแล้วสบายใจมีไรก็ปรึกษากันได้ตลอด คือเขาเป็นพี่ชายสำหรับเราไปแล้วอะ แล้วอยู่ๆจะมาหายไป.. คือมันรู้สึกแย่ เราควรทำไงกับมันดี",0.974,1
"ถ้ารุ่นพี่ที่เรานับถือมากๆคนนึงอยู่ดีๆมาบอกชอบเราแล้วเขาก็เป็นคนหายไป.. เราควรทำไง? 
คือ เราไม่ได้ชอบเขาในฐานะ ผญ ที่ชอบ ผช แต่เราชอบเขาในฐานะที่เขาเป็นพี่อยู่ด้วยแล้วสบายใจมีไรก็ปรึกษากันได้ตลอด คือเขาเป็นพี่ชายสำหรับเราไปแล้วอะ แล้วอยู่ๆจะมาหายไป.. คือมันรู้สึกแย่ เราควรทำไงกับมันดี ..",0.974,1
คนกู้กยศใครรู้บ้างว่าใบนี้อยู่ไหน ในสัญญามันไม่มี โหลดได้จากตรงไหนหรอ เราต้องปริ้นส่งให้ที่บ้านเซ็นอะ,0.9741,1
กินยามื้อละ5-6เม็ด ตับจะพังมั้ยคะ 😭,0.9741,1
อยากเป็นคนสำคัญบ้าง อยากรู้ว่ามันรู้สึกยังไง,0.9742,1
พวกวิชา tu นี่ถอนได้มั้ยอ่ะ มีใครรู้บ้างง,0.9742,1
เมื่อคืนก้ำปิดกี่โมงอ่ะ ใครรู้บอกหน่อย,0.9742,1
ชอบรุ่นพี่ ทำไงดี?,0.9743,1
จากจตุจักร จะกลับมธ รังสิต ยังไงอ่าาาา วอนผู้รู้หน่อยยย,0.9743,1
ใครเคยเรียน El241 บ้างอ่ะ มันเกี่ยวกับอะไรอ่ะ,0.9743,1
มีใครเคยอยู่หอพาราไดซ์ ออคิดมั้ยอ่ะ อยากรู้ว่าดีมั้ย😬😂,0.9743,1
ถ้าเราไม่ได้เจออาจารย์ที่ปรึกษาจะเป็นอะไรมั้ย😭,0.9744,1
สามารถใส่ชุดนักศึกษา รองเท้าหุ้มส้นสีน้ำตาลเข้มได้มั้ยคะ,0.9744,1
ใครรู้บ้าง ผู้ชายฮ่องกงเค้าชอบผู้หญิงแบบไหน?? 🤣🤣🤣,0.9744,1
รบกวนสอบถามค่ะ ผู้หญิงใส่กระโปรงดำ กับ ผ้าใบสีเทาจะได้มั้ยคะ รองเท้าคัชชูใส่แล้วกัดเดินไม่ได้เลยค่ะ,0.9744,1
ทำไมพี่ๆบอกวิชาTU100 มันน่ากลัวอ่ะใครรู้บอกหน่อยมันยากหรอ,0.9744,1
ถ้าจะขึ้นรถเมล์ในมอเรา มีสายไหนบ้างครับ แล้วสามารถไปขึ้นป้ายรถเมล์จุดไหนในม.ได้บ้าง ไม่เคยไปเลยครับ😭😭,0.9744,1
สามารถใส่ชุดนักศึกษา รองเท้าหุ้มส้นสีน้ำตาลเข้มได้มั้ยคะ,0.9744,1
"ใครเคยเรียน Hs269 บ้างงง
เราขอเเนว Quiz ที 🙏🏼🙏🏼🙏🏼",0.9744,1
เพื่อนไม่คบ ทำไงดี,0.9745,1
วันที่26 สุภาพสตรีใส่กางเกงได้ไหมค่ะหรือต้องใส่กระโปรงค่ะ🙂🙂,0.9745,1
"ใครรู้จักร้านซ่อมเครื่องปริ้นท์มั่งงง
พอดีมันปริ้นท์ออกมาแบบไม่ชัดอ่า",0.9746,1
ใครรู้บ้างว่าจากฟิว ไปสนามบินสุวรรณภูมิยังไงได้บ้างง่ะ มีรถตู้ไปไหมม,0.9746,1
อยากจีบหนุ่มมหาลัยต้องทำไง?,0.9746,1
มีใครเรียนPY228ปะค้าป อ่านหนังสือจบกันยังอะ😂,0.9746,1
อยากมีแฟนเรียนอยู่มอนี้ต้องทำไงอะค้าา 😶,0.9747,1
อยากลงวิชาเสรีเกี่ยวกับพวกจิตวิทยา มีใครพอแนะนำได้บ้างไหมคะ,0.9747,1
สวัสดีค่ะบัตรประชาชนหายใช้ใบขับขี่แทนได้มั้ยค่ะ,0.9748,1
มีใครเคยเรียนsw478มั้ย อยากรู้ไฟนอลยากมั้ยๆ,0.9748,1
มึใครเรียนfd211บ้าง หากลุ่มอยู่คับ,0.9748,1
"รบกวนถามคะ
ใครอยู่ราชมังคลา ข้างมาหวิทยาลัยรามคำแหงบ้างคะ..?
คนเยอะขนาดไหนพอทราบรึเปล่าคะ",0.9749,1
มีกำหนดการพระราชพิธีไหมค่ะ,0.9749,1
อยากทราบว่าจะกลับสายใต้ใหม่ใด้อย่างไรครับ,0.975,1
ทำไงให้หายปวดท้องเมนส์ T-T,0.975,1
ขอถามพี่ที่เรียนโทเศรษฐศาสตร์ค่าว่ามีตัวบังคับกี่ตัวแล้วตัวบังคับมีคณิตมั้ยคะ,0.975,1
"ปกติจบ1เทอม คนย้ายหอกันเยอะมั้ยคะ
พอดีมีปัญหา ต้องการหาเมทใหม่😭",0.975,1
บัตรนักศึกษาสามารถใช้รูดซื้อของได้มั้ยอ่ะครับ,0.975,1
คือตอนนี้หนูอยู่ม.3ค่ะ ตอนม.4จะไปแลกเปลี่ยนที่อเมริกา ถ้าตอนอยู่เมกาหนูพาร์ทชั้นไปเรียนม.6แล้วได้ใบจบมา หนูสามารถสมัครเข้าวิศวะฬได้มั้ยคะ,0.9751,1
ย้ายเคสดัดฟันมีคลีนิคไหนอยู่ใกล้ม.บ้างแนะนำหน่อยจ้า มธ.รังสิตนะะ,0.9751,1
รถตู้จากฟิวเจอร์มามธ มีถึงกี่โมงงะ,0.9751,1
สั่งของมาแต่ลืมเขียนตึกกับเลขห้องอ่ะ ทำยังไง ต้องไปติดต่อที่ไหน,0.9751,1
